day,year,mo,da,collision_date,borough,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,Num_collision
4,2015,02,19,2015-02-19,MANHATTAN,27.0,19.7,1003.6,6.9,11.0,25.1,32.1,36.0,19.9,0.0,999.9,0,112
5,2015,02,20,2015-02-20,MANHATTAN,14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19.0,8.6,0.01,999.9,0,146
6,2015,02,21,2015-02-21,MANHATTAN,21.9,10.6,1031.6,10.0,8.5,15.9,999.9,37.0,3.9,0.0,999.9,0,87
7,2015,02,22,2015-02-22,MANHATTAN,36.0,34.0,1021.6,2.6,7.7,22.0,28.0,41.0,33.1,0.82,999.9,1,78
1,2015,02,23,2015-02-23,MANHATTAN,29.4,19.6,1020.2,6.0,8.9,18.1,25.1,41.0,21.0,0.25,999.9,1,109
2,2015,02,24,2015-02-24,MANHATTAN,14.3,0.2,1024.1,10.0,11.9,20.0,26.0,33.1,8.1,0.0,999.9,0,77
3,2015,02,25,2015-02-25,MANHATTAN,29.9,21.8,1009.4,7.9,12.4,20.0,27.0,33.8,23.0,0.02,999.9,0,14
4,2015,02,26,2015-02-26,MANHATTAN,28.0,19.6,1014.9,7.5,12.0,25.1,31.1,33.1,25.0,0.0,999.9,1,18
5,2015,02,27,2015-02-27,MANHATTAN,24.2,12.2,1023.7,10.0,9.3,15.9,999.9,30.9,19.9,0.0,999.9,0,77
6,2015,02,28,2015-02-28,MANHATTAN,22.2,9.9,1037.3,10.0,7.2,11.1,15.0,28.0,16.0,0.0,999.9,0,100
7,2015,03,01,2015-03-01,MANHATTAN,23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10.0,0.0,999.9,0,98
1,2015,03,02,2015-03-02,MANHATTAN,33.4,27.2,1016.1,6.8,10.9,20.0,28.0,36.0,30.2,0.36,999.9,0,119
2,2015,03,03,2015-03-03,MANHATTAN,27.0,10.3,1026.1,10.0,10.8,15.9,21.0,36.0,23.0,0.12,999.9,0,95
3,2015,03,04,2015-03-04,MANHATTAN,36.1,33.8,1009.2,3.1,14.8,20.0,28.0,41.0,23.0,0.31,999.9,1,111
4,2015,03,05,2015-03-05,MANHATTAN,32.7,30.2,1014.8,1.6,10.0,15.9,25.1,41.0,24.1,0.31,999.9,1,121
5,2015,03,06,2015-03-06,MANHATTAN,22.7,12.6,1028.3,8.3,11.7,19.0,26.0,37.0,16.0,0.01,999.9,0,209
6,2015,03,07,2015-03-07,MANHATTAN,25.0,15.9,1023.3,9.9,10.9,21.0,28.9,33.1,12.0,0.0,999.9,0,131
7,2015,03,08,2015-03-08,MANHATTAN,33.8,28.0,1016.9,9.2,8.0,17.1,27.0,39.0,14.0,0.0,999.9,0,84
1,2015,03,09,2015-03-09,MANHATTAN,35.6,26.1,1020.1,9.6,9.5,20.0,25.1,44.1,24.1,0.0,999.9,0,121
2,2015,03,10,2015-03-10,MANHATTAN,36.5,30.3,1025.5,9.9,6.0,13.0,999.9,44.1,24.1,0.0,999.9,0,111
3,2015,03,11,2015-03-11,MANHATTAN,42.1,38.5,1012.8,5.0,12.3,19.0,25.1,48.0,28.0,0.55,999.9,1,116
4,2015,03,12,2015-03-12,MANHATTAN,38.1,21.9,1020.9,10.0,14.1,22.9,31.1,48.0,33.1,0.25,999.9,0,112
5,2015,03,13,2015-03-13,MANHATTAN,31.1,11.6,1034.5,10.0,12.3,20.0,26.0,41.0,26.1,0.0,999.9,0,112
6,2015,03,14,2015-03-14,MANHATTAN,38.7,33.3,1025.1,5.8,10.8,21.0,28.0,46.0,26.1,0.0,999.9,1,120
7,2015,03,15,2015-03-15,MANHATTAN,38.5,33.8,1002.5,7.0,12.3,21.0,28.9,46.0,30.9,1.16,999.9,0,91
1,2015,03,16,2015-03-16,MANHATTAN,32.9,18.5,1011.1,9.0,17.1,27.0,39.0,43.0,28.0,0.01,999.9,0,108
2,2015,03,17,2015-03-17,MANHATTAN,38.6,34.1,1003.7,7.9,10.1,27.0,39.0,46.9,28.0,0.01,999.9,0,100
3,2015,03,18,2015-03-18,MANHATTAN,31.0,3.9,1009.0,10.0,21.1,29.9,44.1,46.9,28.0,0.19,999.9,0,109
4,2015,03,19,2015-03-19,MANHATTAN,27.6,-1.5,1020.8,10.0,18.3,26.0,35.0,35.1,21.9,0.0,999.9,0,101
5,2015,03,20,2015-03-20,MANHATTAN,30.3,13.2,1027.2,9.0,6.3,13.0,15.9,35.1,21.9,0.0,999.9,0,93
6,2015,03,21,2015-03-21,MANHATTAN,34.2,31.0,1016.6,7.0,8.5,13.0,999.9,41.0,21.9,0.02,999.9,0,85
7,2015,03,22,2015-03-22,MANHATTAN,35.1,18.8,1011.9,9.4,15.7,25.1,33.0,41.0,21.0,0.13,999.9,0,96
1,2015,03,23,2015-03-23,MANHATTAN,27.2,1.4,1019.5,10.0,14.9,22.0,32.1,37.9,21.0,0.0,999.9,0,110
2,2015,03,24,2015-03-24,MANHATTAN,31.4,16.3,1024.7,10.0,6.7,11.1,999.9,37.9,21.0,0.0,999.9,0,119
3,2015,03,25,2015-03-25,MANHATTAN,33.6,24.1,1028.8,9.9,6.7,11.1,999.9,44.1,24.1,0.0,999.9,0,104
4,2015,03,26,2015-03-26,MANHATTAN,42.6,39.7,1016.9,4.2,12.8,18.1,27.0,46.9,27.0,0.02,999.9,1,91
5,2015,03,27,2015-03-27,MANHATTAN,42.4,40.0,1004.3,5.1,13.1,20.0,31.1,48.9,37.9,0.44,999.9,1,105
6,2015,03,28,2015-03-28,MANHATTAN,37.4,34.5,1005.4,7.8,12.7,20.0,28.0,39.0,33.8,0.24,999.9,0,89
7,2015,03,29,2015-03-29,MANHATTAN,34.9,23.9,1019.2,9.5,10.6,18.1,22.9,39.9,28.9,0.19,999.9,0,95
1,2015,03,30,2015-03-30,MANHATTAN,36.8,28.3,1014.8,9.8,11.0,14.0,20.0,44.1,27.0,0.0,999.9,0,116
2,2015,03,31,2015-03-31,MANHATTAN,39.4,31.2,1008.0,9.8,13.6,20.0,26.0,46.0,33.1,0.0,999.9,0,125
3,2015,04,01,2015-04-01,MANHATTAN,37.9,24.8,1012.3,9.8,11.5,21.0,26.0,46.0,34.0,0.01,999.9,0,142
4,2015,04,02,2015-04-02,MANHATTAN,37.1,27.6,1022.3,9.9,7.0,15.9,999.9,46.9,24.1,0.0,999.9,0,161
5,2015,04,03,2015-04-03,MANHATTAN,45.0,41.6,1012.8,5.9,14.6,19.0,22.0,48.0,42.1,0.0,999.9,0,97
6,2015,04,04,2015-04-04,MANHATTAN,47.3,39.1,1004.1,4.8,13.7,26.0,35.0,57.0,41.0,0.27,999.9,1,97
7,2015,04,05,2015-04-05,MANHATTAN,41.6,27.3,1020.4,10.0,12.5,18.1,25.1,57.0,34.0,0.05,999.9,0,83
1,2015,04,06,2015-04-06,MANHATTAN,43.2,36.1,1026.3,9.5,6.8,13.0,999.9,51.1,32.0,0.0,999.9,1,97
2,2015,04,07,2015-04-07,MANHATTAN,44.2,40.5,1024.0,8.6,9.3,18.1,21.0,51.1,32.0,0.12,999.9,0,126
3,2015,04,08,2015-04-08,MANHATTAN,41.2,34.2,1028.3,10.0,14.8,22.0,28.0,48.0,39.0,0.06,999.9,0,108
4,2015,04,09,2015-04-09,MANHATTAN,39.4,35.5,1024.6,4.5,18.7,24.1,33.0,46.9,37.0,0.18,999.9,0,104
5,2015,04,10,2015-04-10,MANHATTAN,43.9,41.7,1015.2,3.6,9.4,21.0,27.0,53.1,37.0,0.01,999.9,1,100
6,2015,04,11,2015-04-11,MANHATTAN,47.8,40.7,1010.9,5.1,12.4,19.0,24.1,57.9,39.9,0.26,999.9,1,127
7,2015,04,12,2015-04-12,MANHATTAN,45.0,31.4,1022.8,10.0,10.1,15.9,22.9,57.9,32.0,0.0,999.9,0,91
1,2015,04,13,2015-04-13,MANHATTAN,45.0,38.2,1027.8,10.0,9.1,12.0,999.9,54.0,32.0,0.0,999.9,0,112
2,2015,04,14,2015-04-14,MANHATTAN,49.8,46.3,1021.3,8.9,10.2,20.0,29.9,54.0,37.9,0.0,999.9,0,108
3,2015,04,15,2015-04-15,MANHATTAN,50.6,35.8,1019.2,8.3,6.9,19.0,27.0,62.1,37.9,0.03,999.9,1,117
4,2015,04,16,2015-04-16,MANHATTAN,46.4,28.5,1029.7,10.0,8.6,13.0,17.1,62.1,37.9,0.0,999.9,0,112
5,2015,04,17,2015-04-17,MANHATTAN,47.5,43.2,1021.5,6.9,12.5,15.9,24.1,54.0,39.0,0.0,999.9,1,151
6,2015,04,18,2015-04-18,MANHATTAN,51.9,45.2,1012.7,7.3,7.7,14.0,999.9,64.0,41.0,0.12,999.9,1,122
7,2015,04,19,2015-04-19,MANHATTAN,46.3,37.4,1022.0,9.9,11.0,20.0,27.0,64.0,39.9,0.0,999.9,0,87
1,2015,04,20,2015-04-20,MANHATTAN,45.2,40.7,1019.6,8.5,16.2,28.9,38.1,52.0,39.9,0.0,999.9,0,136
2,2015,04,21,2015-04-21,MANHATTAN,51.5,48.6,1004.0,3.6,14.3,26.0,35.0,55.9,39.9,0.32,999.9,1,131
3,2015,04,22,2015-04-22,MANHATTAN,49.8,39.7,1007.9,10.0,8.6,15.9,22.0,57.0,37.9,0.05,999.9,0,116
4,2015,04,23,2015-04-23,MANHATTAN,46.9,37.6,1003.6,9.8,13.4,22.0,28.9,57.0,37.9,0.13,999.9,0,134
5,2015,04,24,2015-04-24,MANHATTAN,44.0,27.7,1006.0,10.0,14.6,21.0,28.0,51.1,37.9,0.0,999.9,0,151
6,2015,04,25,2015-04-25,MANHATTAN,43.7,27.5,1007.6,9.9,12.9,19.0,22.9,51.1,37.0,0.0,999.9,0,116
7,2015,04,26,2015-04-26,MANHATTAN,46.1,34.0,1004.6,9.8,7.4,11.1,999.9,54.0,37.0,0.0,999.9,0,86
1,2015,04,27,2015-04-27,MANHATTAN,49.0,37.9,1001.5,10.0,8.9,15.0,21.0,57.0,39.0,0.0,999.9,0,105
2,2015,04,28,2015-04-28,MANHATTAN,46.0,35.9,1004.1,9.8,15.7,26.0,33.0,57.0,41.0,0.02,999.9,0,130
3,2015,04,29,2015-04-29,MANHATTAN,49.3,38.5,1004.5,9.8,7.8,14.0,18.1,55.9,39.9,0.0,999.9,0,137
4,2015,04,30,2015-04-30,MANHATTAN,48.1,38.3,1009.8,10.0,7.8,15.9,19.0,57.0,39.0,0.0,999.9,0,139
5,2015,05,01,2015-05-01,MANHATTAN,43.8,37.2,1014.2,9.6,13.3,19.0,22.9,57.0,39.0,0.0,999.9,0,149
6,2015,05,02,2015-05-02,MANHATTAN,44.4,36.7,1015.4,10.0,9.6,15.0,999.9,51.1,39.0,0.0,999.9,0,95
7,2015,05,03,2015-05-03,MANHATTAN,44.5,38.0,1019.0,9.9,5.3,11.1,999.9,53.1,32.0,0.0,999.9,1,117
1,2015,05,04,2015-05-04,MANHATTAN,52.2,47.2,1023.4,9.9,8.8,14.0,20.0,60.1,32.0,0.0,999.9,0,102
2,2015,05,05,2015-05-05,MANHATTAN,57.1,48.6,1022.4,9.8,11.0,15.9,21.0,71.1,46.0,0.0,999.9,0,125
3,2015,05,06,2015-05-06,MANHATTAN,55.3,42.1,1023.9,9.7,6.8,13.0,999.9,71.1,46.9,0.0,999.9,0,126
4,2015,05,07,2015-05-07,MANHATTAN,55.9,42.3,1022.4,9.8,7.2,14.0,999.9,70.0,42.1,0.0,999.9,0,126
5,2015,05,08,2015-05-08,MANHATTAN,52.4,47.8,1021.8,7.1,8.8,14.0,999.9,70.0,42.1,0.0,999.9,1,132
6,2015,05,09,2015-05-09,MANHATTAN,54.3,50.9,1026.1,4.4,6.4,11.1,999.9,64.9,46.9,0.0,999.9,1,103
7,2015,05,10,2015-05-10,MANHATTAN,57.0,54.8,1023.5,0.8,8.3,17.1,999.9,64.9,50.0,0.01,999.9,1,93
1,2015,05,11,2015-05-11,MANHATTAN,57.9,55.9,1020.7,0.8,11.1,15.9,21.0,66.9,54.0,0.0,999.9,1,135
2,2015,05,12,2015-05-12,MANHATTAN,58.3,56.2,1012.5,0.9,11.3,18.1,24.1,66.9,54.0,0.02,999.9,1,133
3,2015,05,13,2015-05-13,MANHATTAN,59.5,47.2,1012.4,8.7,12.2,17.1,24.1,66.9,53.1,0.0,999.9,0,135
4,2015,05,14,2015-05-14,MANHATTAN,54.0,39.9,1025.2,10.0,6.9,13.0,999.9,66.9,45.0,0.0,999.9,0,145
5,2015,05,15,2015-05-15,MANHATTAN,54.4,46.4,1025.7,10.0,9.7,13.0,999.9,64.9,46.9,0.0,999.9,0,191
6,2015,05,16,2015-05-16,MANHATTAN,55.5,50.3,1023.7,9.9,7.5,11.1,999.9,64.0,48.0,0.0,999.9,0,157
7,2015,05,17,2015-05-17,MANHATTAN,63.1,56.2,1020.3,9.4,9.1,18.1,21.0,78.1,50.0,0.0,999.9,0,102
1,2015,05,18,2015-05-18,MANHATTAN,53.9,48.8,1023.2,5.7,9.4,17.1,18.1,60.1,48.0,0.0,999.9,1,116
2,2015,05,19,2015-05-19,MANHATTAN,51.4,49.9,1015.7,2.3,8.6,13.0,999.9,61.0,46.0,0.0,999.9,1,117
3,2015,05,20,2015-05-20,MANHATTAN,58.8,50.1,1007.7,6.1,11.2,19.0,28.9,64.9,46.0,0.3,999.9,1,141
4,2015,05,21,2015-05-21,MANHATTAN,54.8,41.1,1014.1,10.0,7.7,14.0,19.0,64.9,48.0,0.0,999.9,0,128
5,2015,05,22,2015-05-22,MANHATTAN,53.8,48.0,1011.7,9.1,9.2,15.9,999.9,61.0,48.0,0.69,999.9,0,138
6,2015,05,23,2015-05-23,MANHATTAN,54.8,33.2,1023.4,10.0,15.0,22.9,28.0,61.0,48.0,0.61,999.9,0,89
7,2015,05,24,2015-05-24,MANHATTAN,56.5,48.2,1026.6,10.0,15.5,22.0,25.1,63.0,51.1,0.0,999.9,0,84
1,2015,05,25,2015-05-25,MANHATTAN,58.9,52.6,1025.6,10.0,11.4,15.0,999.9,66.0,51.1,0.0,999.9,0,51
2,2015,05,26,2015-05-26,MANHATTAN,61.1,56.2,1024.1,9.8,14.4,19.0,24.1,66.0,54.0,0.0,999.9,0,140
3,2015,05,27,2015-05-27,MANHATTAN,62.4,57.8,1023.8,8.5,13.4,18.1,24.1,68.0,57.9,0.0,999.9,0,151
4,2015,05,28,2015-05-28,MANHATTAN,62.4,57.6,1023.0,9.2,11.7,15.9,22.0,68.0,59.0,0.0,999.9,0,152
5,2015,05,29,2015-05-29,MANHATTAN,65.4,57.4,1024.6,9.2,5.7,9.9,999.9,75.9,60.1,0.0,999.9,0,148
6,2015,05,30,2015-05-30,MANHATTAN,63.3,59.9,1023.5,4.2,8.5,15.0,999.9,75.9,57.9,0.0,999.9,1,133
7,2015,05,31,2015-05-31,MANHATTAN,64.7,60.9,1019.8,7.1,11.2,15.0,21.0,71.1,59.0,0.0,999.9,1,128
1,2015,06,01,2015-06-01,MANHATTAN,55.9,52.8,1021.5,4.9,12.7,19.0,999.9,71.1,53.1,0.0,999.9,0,127
2,2015,06,02,2015-06-02,MANHATTAN,53.4,50.1,1019.5,6.6,13.7,19.0,22.9,61.0,51.1,0.08,999.9,0,126
3,2015,06,03,2015-06-03,MANHATTAN,53.0,44.9,1022.7,10.0,13.9,19.0,25.1,57.9,50.0,0.07,999.9,0,149
4,2015,06,04,2015-06-04,MANHATTAN,52.2,42.8,1025.5,10.0,7.9,14.0,18.1,60.1,43.0,0.01,999.9,0,126
5,2015,06,05,2015-06-05,MANHATTAN,53.1,46.6,1021.2,10.0,7.3,11.1,999.9,60.1,43.0,0.0,999.9,0,143
6,2015,06,06,2015-06-06,MANHATTAN,58.0,52.5,1012.6,8.4,11.5,22.0,28.9,63.0,46.9,0.05,999.9,1,108
7,2015,06,07,2015-06-07,MANHATTAN,59.5,45.8,1020.5,10.0,7.7,11.1,999.9,69.1,51.1,0.14,999.9,0,96
1,2015,06,08,2015-06-08,MANHATTAN,59.6,51.8,1018.6,10.0,10.6,15.9,999.9,69.1,51.1,0.0,999.9,0,129
2,2015,06,09,2015-06-09,MANHATTAN,64.0,59.9,1010.5,7.9,14.2,17.1,25.1,70.0,53.1,0.0,999.9,0,120
3,2015,06,10,2015-06-10,MANHATTAN,65.2,58.5,1010.9,6.4,8.8,12.0,999.9,73.0,57.9,0.07,999.9,1,136
4,2015,06,11,2015-06-11,MANHATTAN,64.6,59.7,1012.3,9.1,11.8,18.1,22.0,73.0,57.9,0.0,999.9,0,125
5,2015,06,12,2015-06-12,MANHATTAN,67.0,60.2,1014.4,5.9,6.8,13.0,999.9,79.0,61.0,0.0,999.9,1,111
6,2015,06,13,2015-06-13,MANHATTAN,68.0,61.0,1012.6,6.0,10.9,21.0,25.1,79.0,61.0,0.02,999.9,1,69
7,2015,06,14,2015-06-14,MANHATTAN,66.9,53.5,1017.2,10.0,8.9,13.0,15.9,75.9,59.0,0.0,999.9,0,105
1,2015,06,15,2015-06-15,MANHATTAN,57.8,51.4,1019.2,8.0,9.9,15.9,999.9,59.0,55.0,0.0,999.9,0,113
2,2015,06,16,2015-06-16,MANHATTAN,64.2,61.9,1012.8,3.6,7.1,19.0,25.1,73.0,55.9,0.47,999.9,1,122
3,2015,06,17,2015-06-17,MANHATTAN,64.8,53.9,1017.3,8.4,14.5,22.9,31.1,66.9,57.0,0.0,999.9,1,139
4,2015,06,18,2015-06-18,MANHATTAN,59.1,47.7,1019.3,10.0,3.9,8.0,999.9,66.9,48.9,0.0,999.9,0,124
5,2015,06,19,2015-06-19,MANHATTAN,65.6,58.0,1013.2,10.0,7.4,11.1,14.0,80.1,48.9,0.0,999.9,0,146
6,2015,06,20,2015-06-20,MANHATTAN,62.0,56.0,1018.8,10.0,9.0,15.0,20.0,80.1,55.9,0.0,999.9,0,82
7,2015,06,21,2015-06-21,MANHATTAN,64.9,61.5,1014.6,6.2,11.3,18.1,28.0,71.6,59.0,0.0,999.9,1,109
1,2015,06,22,2015-06-22,MANHATTAN,67.1,62.7,1012.0,6.2,6.2,12.0,999.9,77.0,59.0,1.8,999.9,1,140
2,2015,06,23,2015-06-23,MANHATTAN,65.5,61.1,1013.9,7.8,10.2,18.1,26.0,77.0,59.0,0.0,999.9,1,116
3,2015,06,24,2015-06-24,MANHATTAN,70.8,62.5,1011.9,8.2,9.4,18.1,28.0,79.0,59.0,0.21,999.9,1,155
4,2015,06,25,2015-06-25,MANHATTAN,68.7,57.9,1015.5,10.0,7.4,11.1,999.9,79.0,62.1,0.0,999.9,0,145
5,2015,06,26,2015-06-26,MANHATTAN,66.0,60.5,1014.8,9.9,7.9,15.0,999.9,77.0,61.0,0.0,999.9,0,175
6,2015,06,27,2015-06-27,MANHATTAN,61.5,55.4,1020.4,9.2,8.4,12.0,999.9,72.0,54.0,0.0,999.9,1,124
7,2015,06,28,2015-06-28,MANHATTAN,64.4,61.6,1010.4,4.3,13.0,28.9,42.9,71.1,54.0,0.03,999.9,1,106
1,2015,06,29,2015-06-29,MANHATTAN,64.3,59.4,1010.8,7.4,9.7,15.9,999.9,71.1,57.0,0.11,999.9,1,131
2,2015,06,30,2015-06-30,MANHATTAN,67.1,61.8,1015.7,9.3,7.1,9.9,999.9,73.9,57.0,0.0,999.9,0,137
5,2015,07,24,2015-07-24,MANHATTAN,71.7,60.3,1012.2,10.0,7.5,12.0,999.9,80.1,62.1,0.0,999.9,0,92
6,2015,07,25,2015-07-25,MANHATTAN,68.5,60.2,1015.0,9.7,4.4,8.9,999.9,80.1,60.1,0.0,999.9,0,87
7,2015,07,26,2015-07-26,MANHATTAN,65.8,61.6,1017.5,8.8,8.5,15.0,999.9,77.0,60.1,0.0,999.9,1,91
1,2015,07,27,2015-07-27,MANHATTAN,71.1,66.5,1017.3,9.9,8.3,9.9,999.9,75.0,61.0,0.0,999.9,0,142
2,2015,07,28,2015-07-28,MANHATTAN,72.4,68.7,1016.2,9.0,7.2,11.1,999.9,80.1,68.0,0.0,999.9,1,136
3,2015,07,29,2015-07-29,MANHATTAN,76.0,69.9,1014.2,5.4,6.8,12.0,999.9,86.0,68.0,0.0,999.9,1,140
4,2015,07,30,2015-07-30,MANHATTAN,74.2,70.7,1012.2,6.2,9.7,14.0,999.9,86.0,69.1,0.0,999.9,0,152
5,2015,07,31,2015-07-31,MANHATTAN,76.7,68.5,1009.5,8.5,8.5,12.0,17.1,87.1,71.1,0.0,999.9,0,170
3,2015,07,01,2015-07-01,MANHATTAN,65.5,62.2,1011.8,6.5,10.4,15.0,28.9,72.0,61.0,0.0,999.9,1,169
4,2015,07,02,2015-07-02,MANHATTAN,68.7,62.5,1011.7,7.1,7.0,12.0,999.9,77.0,61.0,0.0,999.9,0,123
5,2015,07,03,2015-07-03,MANHATTAN,68.3,58.3,1013.2,7.6,5.8,17.1,999.9,77.0,61.0,0.0,999.9,1,84
6,2015,07,04,2015-07-04,MANHATTAN,62.9,55.4,1015.2,8.0,6.2,11.1,999.9,77.0,55.9,0.0,999.9,0,82
7,2015,07,05,2015-07-05,MANHATTAN,65.8,59.5,1017.5,9.3,8.2,15.0,999.9,73.9,55.0,0.0,999.9,0,56
1,2015,07,06,2015-07-06,MANHATTAN,69.2,64.4,1021.3,8.8,8.2,14.0,999.9,78.1,55.0,0.0,999.9,0,104
2,2015,07,07,2015-07-07,MANHATTAN,68.1,64.3,1019.7,7.4,8.2,11.1,999.9,78.1,62.1,0.0,999.9,0,154
3,2015,07,08,2015-07-08,MANHATTAN,70.6,67.8,1014.3,3.8,9.8,15.0,999.9,75.9,62.1,0.0,999.9,1,122
4,2015,07,09,2015-07-09,MANHATTAN,69.1,61.2,1014.2,8.5,9.8,15.9,22.0,75.9,66.0,0.0,999.9,0,102
5,2015,07,10,2015-07-10,MANHATTAN,65.2,60.1,1011.8,8.7,7.9,15.9,20.0,75.0,60.1,0.0,999.9,0,151
6,2015,07,11,2015-07-11,MANHATTAN,71.8,62.1,1015.9,10.0,8.4,14.0,999.9,81.0,60.1,0.0,999.9,0,100
7,2015,07,12,2015-07-12,MANHATTAN,71.5,64.6,1016.1,9.7,9.3,14.0,999.9,81.0,64.9,0.0,999.9,0,103
1,2015,07,13,2015-07-13,MANHATTAN,70.9,64.9,1013.8,8.3,5.3,8.0,999.9,80.1,66.0,0.0,999.9,0,120
2,2015,07,14,2015-07-14,MANHATTAN,67.4,63.0,1008.6,9.8,9.2,15.9,20.0,79.0,62.1,0.0,999.9,0,136
3,2015,07,15,2015-07-15,MANHATTAN,72.3,68.8,1004.1,6.8,4.5,11.1,999.9,82.0,62.1,0.01,999.9,1,141
4,2015,07,16,2015-07-16,MANHATTAN,67.3,57.3,1013.9,9.2,16.6,22.0,28.0,82.0,60.1,0.0,999.9,0,151
5,2015,07,17,2015-07-17,MANHATTAN,64.9,57.6,1019.1,10.0,6.0,9.9,999.9,73.0,54.0,0.0,999.9,0,144
6,2015,07,18,2015-07-18,MANHATTAN,67.8,60.5,1017.0,10.0,9.7,13.0,999.9,73.9,55.0,0.0,999.9,0,136
7,2015,07,19,2015-07-19,MANHATTAN,71.4,67.9,1011.9,6.9,9.0,12.0,999.9,77.0,64.0,0.0,999.9,1,107
1,2015,07,20,2015-07-20,MANHATTAN,73.4,69.9,1005.9,4.1,9.3,13.0,999.9,81.0,69.1,0.0,999.9,1,170
2,2015,07,21,2015-07-21,MANHATTAN,72.6,69.7,1003.7,3.6,5.4,8.9,999.9,82.0,68.0,0.0,999.9,1,127
3,2015,07,22,2015-07-22,MANHATTAN,73.7,65.0,1003.6,7.8,9.2,15.9,21.0,82.0,68.0,0.0,999.9,1,133
4,2015,07,23,2015-07-23,MANHATTAN,71.9,60.8,1010.4,10.0,8.3,14.0,999.9,80.1,63.0,0.0,999.9,0,122
6,2015,08,01,2015-08-01,MANHATTAN,73.4,68.5,1008.9,8.9,9.2,15.0,19.0,87.1,66.0,0.0,999.9,1,130
7,2015,08,02,2015-08-02,MANHATTAN,75.9,64.8,1011.7,9.0,7.8,12.0,999.9,82.9,66.0,0.0,999.9,0,106
1,2015,08,03,2015-08-03,MANHATTAN,74.0,68.2,1012.1,9.1,8.9,14.0,999.9,82.9,69.1,0.0,999.9,0,126
2,2015,08,04,2015-08-04,MANHATTAN,75.0,71.7,1011.3,6.1,10.4,15.0,22.0,81.0,70.0,0.0,999.9,0,138
3,2015,08,05,2015-08-05,MANHATTAN,74.5,68.8,1011.2,7.6,7.8,12.0,999.9,81.0,68.0,0.02,999.9,1,112
4,2015,08,06,2015-08-06,MANHATTAN,73.5,59.6,1012.4,10.0,9.3,15.0,999.9,81.0,66.9,0.0,999.9,0,133
5,2015,08,07,2015-08-07,MANHATTAN,71.2,61.9,1013.1,10.0,7.4,12.0,999.9,79.0,64.0,0.0,999.9,0,151
6,2015,08,08,2015-08-08,MANHATTAN,69.7,61.1,1013.8,10.0,11.8,15.0,22.0,78.1,64.0,0.0,999.9,0,89
7,2015,08,09,2015-08-09,MANHATTAN,67.0,62.1,1014.6,9.2,13.1,18.1,26.0,77.0,64.0,0.0,999.9,0,87
1,2015,08,10,2015-08-10,MANHATTAN,66.9,60.8,1017.6,9.3,6.6,13.0,999.9,73.9,55.9,0.0,999.9,1,100
2,2015,08,11,2015-08-11,MANHATTAN,67.9,64.4,1015.0,7.5,12.0,15.9,25.1,73.9,55.9,0.0,999.9,0,138
3,2015,08,12,2015-08-12,MANHATTAN,71.9,67.4,1008.9,7.2,7.9,13.0,999.9,77.0,64.0,1.01,999.9,1,158
4,2015,08,13,2015-08-13,MANHATTAN,71.1,65.8,1014.7,8.4,5.2,8.9,999.9,79.0,63.0,0.0,999.9,1,148
5,2015,08,14,2015-08-14,MANHATTAN,70.4,63.5,1020.3,8.6,4.8,8.9,999.9,81.0,62.1,0.0,999.9,0,165
6,2015,08,15,2015-08-15,MANHATTAN,71.8,67.0,1020.0,8.2,6.7,11.1,999.9,81.0,62.1,0.0,999.9,1,110
7,2015,08,16,2015-08-16,MANHATTAN,74.3,68.8,1019.1,9.5,8.5,12.0,999.9,82.0,70.0,0.0,999.9,0,95
1,2015,08,17,2015-08-17,MANHATTAN,74.1,70.4,1018.5,7.6,8.0,12.0,999.9,82.9,70.0,0.0,999.9,0,124
2,2015,08,18,2015-08-18,MANHATTAN,74.5,71.0,1017.7,8.8,8.8,12.0,999.9,82.9,70.0,0.0,999.9,1,122
3,2015,08,19,2015-08-19,MANHATTAN,73.9,70.1,1018.9,6.3,5.4,8.9,999.9,81.0,69.1,0.0,999.9,1,127
4,2015,08,20,2015-08-20,MANHATTAN,73.4,69.4,1018.9,6.4,9.7,15.0,19.0,82.0,68.0,0.0,999.9,1,121
5,2015,08,21,2015-08-21,MANHATTAN,73.6,70.2,1017.0,7.1,9.7,13.0,999.9,82.0,68.0,0.0,999.9,1,137
6,2015,08,22,2015-08-22,MANHATTAN,73.9,71.1,1017.2,4.8,6.0,8.9,999.9,82.0,70.0,0.0,999.9,1,107
7,2015,08,23,2015-08-23,MANHATTAN,73.4,69.9,1015.3,4.7,7.6,13.0,999.9,82.0,69.1,0.0,999.9,1,77
1,2015,08,24,2015-08-24,MANHATTAN,71.7,69.2,1013.1,3.8,5.4,8.9,999.9,81.0,68.0,0.0,999.9,1,114
2,2015,08,25,2015-08-25,MANHATTAN,72.8,68.7,1012.4,9.7,7.4,12.0,999.9,81.0,66.9,0.01,999.9,0,123
3,2015,08,26,2015-08-26,MANHATTAN,73.8,68.1,1012.5,9.2,7.4,14.0,999.9,81.0,68.0,0.3,999.9,0,122
4,2015,08,27,2015-08-27,MANHATTAN,72.3,60.6,1014.9,10.0,8.5,13.0,999.9,81.0,62.1,0.0,999.9,0,119
